Exp total_cores kernel unit thread result
local_spread 1 dgemm gflops 80 17.1718
local_spread 1 dgemm gflops 80 17.1756
local_spread 1 dgemm gflops 88 8.61515
local_spread 1 dgemm gflops 88 17.1787
local_spread 1 dgemm gflops 88 17.1791
local_spread 1 dgemm gflops 88 14.4152
local_spread 1 dgemm gflops 88 17.1864
local_spread 1 dgemm gflops 88 17.1936
local_spread 1 dgemm gflops 88 17.1876
local_spread 1 dgemm gflops 88 17.1917
local_spread 1 dgemm gflops 88 17.1899
local_spread 1 dgemm gflops 88 17.1946
local_spread 1 dgemm gflops 88 17.1897
local_spread 1 dgemm gflops 88 17.1924
local_spread 1 dgemm gflops 88 17.1895
local_spread 1 dgemm gflops 88 17.193
local_spread 1 dgemm gflops 88 17.19
local_spread 1 dgemm gflops 88 17.1866
local_spread 1 dgemm gflops 88 17.1934
local_spread 1 dgemm gflops 88 17.1929
local_spread 1 dgemm gflops 88 17.1944
local_spread 1 dgemm gflops 88 17.1964
local_spread 1 dgemm gflops 88 17.1957
local_spread 1 dgemm gflops 88 17.1923
local_spread 1 dgemm gflops 88 17.1872
local_spread 1 dgemm gflops 88 17.1902
local_spread 1 dgemm gflops 88 17.1852
local_spread 1 dgemm gflops 88 17.1913
local_spread 1 dgemm gflops 88 17.1868
local_spread 1 dgemm gflops 88 17.1882
local_spread 1 dgemm gflops 88 17.1895
local_spread 1 dgemm gflops 88 17.1819
local_spread 1 dgemm gflops 88 17.1958
local_spread 1 dgemm gflops 88 17.1919
local_spread 1 dgemm gflops 88 17.1954
local_spread 1 dgemm gflops 88 17.1876
local_spread 1 dgemm gflops 88 17.1901
local_spread 1 dgemm gflops 88 17.1937
local_spread 1 dgemm gflops 88 17.1877
local_spread 1 dgemm gflops 88 17.1841
local_spread 1 dgemm gflops 88 17.1904
local_spread 1 dgemm gflops 88 17.1895
local_spread 1 dgemm gflops 88 17.1973
local_spread 1 dgemm gflops 88 17.1879
local_spread 1 dgemm gflops 88 17.1852
local_spread 1 dgemm gflops 88 17.1888
local_spread 1 dgemm gflops 88 17.191
local_spread 1 dgemm gflops 88 17.1876
local_spread 1 dgemm gflops 88 17.1952
local_spread 1 dgemm gflops 88 17.1944
local_spread 1 dgemm gflops 88 17.1878
local_spread 1 dgemm gflops 88 17.188
local_spread 1 dgemm gflops 96 9.02602
local_spread 1 dgemm gflops 96 17.1732
local_spread 1 dgemm gflops 96 17.1727
local_spread 1 dgemm gflops 96 17.1738
local_spread 1 dgemm gflops 96 17.1689
local_spread 1 dgemm gflops 96 17.1781
local_spread 1 dgemm gflops 96 17.1704
local_spread 1 dgemm gflops 96 17.1741
local_spread 1 dgemm gflops 96 17.1717
local_spread 1 dgemm gflops 96 17.1723
local_spread 1 dgemm gflops 96 17.1784
local_spread 1 dgemm gflops 96 17.1702
local_spread 1 dgemm gflops 96 17.1808
local_spread 1 dgemm gflops 96 17.1796
local_spread 1 dgemm gflops 96 17.17
local_spread 1 dgemm gflops 96 17.1786
local_spread 1 dgemm gflops 96 17.1802
local_spread 1 dgemm gflops 96 17.1742
local_spread 1 dgemm gflops 96 17.1748
local_spread 1 dgemm gflops 96 17.1737
local_spread 1 dgemm gflops 96 17.1729
local_spread 1 dgemm gflops 96 17.1746
local_spread 1 dgemm gflops 96 17.1743
local_spread 1 dgemm gflops 96 17.1743
local_spread 1 dgemm gflops 96 17.1747
local_spread 1 dgemm gflops 96 17.1708
local_spread 1 dgemm gflops 96 17.1694
local_spread 1 dgemm gflops 96 17.1771
local_spread 1 dgemm gflops 96 17.176
local_spread 1 dgemm gflops 96 17.1627
local_spread 1 dgemm gflops 96 17.1752
local_spread 1 dgemm gflops 96 17.1737
local_spread 1 dgemm gflops 96 17.1804
local_spread 1 dgemm gflops 96 17.1669
local_spread 1 dgemm gflops 96 17.1759
