Exp total_cores kernel unit thread result
256_local_spread 10 dgemm gflops 12 16.1305
256_local_spread 10 dgemm gflops 12 16.1503
256_local_spread 10 dgemm gflops 12 16.1715
256_local_spread 10 dgemm gflops 12 16.175
256_local_spread 10 dgemm gflops 12 16.1501
256_local_spread 10 dgemm gflops 12 16.1385
256_local_spread 10 dgemm gflops 12 16.1682
256_local_spread 10 dgemm gflops 12 16.168
256_local_spread 10 dgemm gflops 12 16.162
256_local_spread 10 dgemm gflops 12 16.1694
256_local_spread 10 dgemm gflops 12 16.1648
256_local_spread 10 dgemm gflops 12 16.1715
256_local_spread 10 dgemm gflops 12 16.1639
256_local_spread 10 dgemm gflops 12 16.1611
256_local_spread 10 dgemm gflops 12 16.078
256_local_spread 10 dgemm gflops 13 12.1856
256_local_spread 10 dgemm gflops 13 15.4853
256_local_spread 10 dgemm gflops 13 15.7352
256_local_spread 10 dgemm gflops 13 15.8503
256_local_spread 10 dgemm gflops 13 15.6945
256_local_spread 10 dgemm gflops 13 16.0086
256_local_spread 10 dgemm gflops 13 16.0081
256_local_spread 10 dgemm gflops 13 15.5068
256_local_spread 10 dgemm gflops 13 16.1112
256_local_spread 10 dgemm gflops 13 16.1283
256_local_spread 10 dgemm gflops 13 16.0753
256_local_spread 10 dgemm gflops 13 16.0634
256_local_spread 10 dgemm gflops 13 16.093
256_local_spread 10 dgemm gflops 13 15.8535
256_local_spread 10 dgemm gflops 13 16.0891
256_local_spread 10 dgemm gflops 13 16.0862
256_local_spread 10 dgemm gflops 13 16.1085
256_local_spread 10 dgemm gflops 13 15.9759
256_local_spread 10 dgemm gflops 13 16.0531
256_local_spread 10 dgemm gflops 13 16.0067
256_local_spread 10 dgemm gflops 13 16.1535
256_local_spread 10 dgemm gflops 13 16.1793
256_local_spread 10 dgemm gflops 13 16.1859
256_local_spread 10 dgemm gflops 13 16.1683
256_local_spread 10 dgemm gflops 13 16.1462
256_local_spread 10 dgemm gflops 13 16.128
256_local_spread 10 dgemm gflops 13 16.133
256_local_spread 10 dgemm gflops 13 16.1632
256_local_spread 10 dgemm gflops 13 16.1752
256_local_spread 10 dgemm gflops 13 16.1643
256_local_spread 10 dgemm gflops 13 16.1791
256_local_spread 10 dgemm gflops 13 16.1575
